Experiment Name,Model,Window,Eval Date,Num Samples,TN_@k=50,FP_@k=50,FN_@k=50,TP_@k=50,TN_@k=60,FP_@k=60,FN_@k=60,TP_@k=60,TN_@p>=0.5,FP_@p>=0.5,FN_@p>=0.5,TP_@p>=0.5,TN_@p>=0.6,FP_@p>=0.6,FN_@p>=0.6,TP_@p>=0.6,precision_@k=50,precision_@k=60,precision_@p>=0.5,precision_@p>=0.6,recall_@k=50,recall_@k=60,recall_@p>=0.5,recall_@p>=0.6,accuracy_@k=50,accuracy_@k=60,accuracy_@p>=0.5,accuracy_@p>=0.6,balanced_acc_@k=50,balanced_acc_@k=60,balanced_acc_@p>=0.5,balanced_acc_@p>=0.6,f1_score_@k=50,f1_score_@k=60,f1_score_@p>=0.5,f1_score_@p>=0.6,log_loss,roc_auc_score,brier_score_loss,Prediction Source,Referral Source,Result Output,Start Time,End Time,Total Time
Version 1.0,sgmm,201602-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98665, 0.42702, 0.32395,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.347336-04:00,2020-06-15 00:31:24.360290-04:00,0 days 00:00:00.012954000
Version 1.0,sgmm,201605-201611,201605,497,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000,441.00000,50.00000, 6.00000, 0.00000,431.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88732, 0.86720, 0.88732, 0.86720, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 0.98665, 0.42702, 0.32395,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.360290-04:00,2020-06-15 00:31:24.374249-04:00,0 days 00:00:00.013959000
Version 1.0,lin_reg,201603-201612,201606,496,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.20000, 0.00000, 0.20000, 0.88911, 0.87298, 0.88911, 0.87298, 0.44908, 0.53992, 0.44908, 0.53992, 0.00000, 0.03077, 0.00000, 0.03077, 0.99491, 0.51853, 0.33651,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.684392-04:00,2020-06-15 00:31:24.724302-04:00,0 days 00:00:00.039910000
Version 1.0,lin_reg,201606-201612,201606,496,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000,441.00000,50.00000, 5.00000, 0.00000,432.00000,59.00000, 4.00000, 1.00000, 0.00000, 0.01667, 0.00000, 0.01667, 0.00000, 0.20000, 0.00000, 0.20000, 0.88911, 0.87298, 0.88911, 0.87298, 0.44908, 0.53992, 0.44908, 0.53992, 0.00000, 0.03077, 0.00000, 0.03077, 0.99491, 0.51853, 0.33651,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.726282-04:00,2020-06-15 00:31:24.738266-04:00,0 days 00:00:00.011984000
Version 1.0,rand_forest,201603-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94912, 0.42037, 0.32930,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.739255-04:00,2020-06-15 00:31:24.753209-04:00,0 days 00:00:00.013954000
Version 1.0,rand_forest,201606-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94912, 0.42037, 0.32930,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.754206-04:00,2020-06-15 00:31:24.767171-04:00,0 days 00:00:00.012965000
Version 1.0,xg_boost,201603-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94510, 0.51365, 0.32423,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.767171-04:00,2020-06-15 00:31:24.781157-04:00,0 days 00:00:00.013986000
Version 1.0,xg_boost,201606-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 0.94510, 0.51365, 0.32423,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.782140-04:00,2020-06-15 00:31:24.795109-04:00,0 days 00:00:00.012969000
Version 1.0,sgmm,201603-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 1.00273, 0.57637, 0.33431,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.796093-04:00,2020-06-15 00:31:24.808061-04:00,0 days 00:00:00.011968000
Version 1.0,sgmm,201606-201612,201606,496,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000,442.00000,49.00000, 4.00000, 1.00000,432.00000,59.00000, 4.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.20000, 0.20000, 0.20000, 0.20000, 0.89315, 0.87298, 0.89315, 0.87298, 0.55010, 0.53992, 0.55010, 0.53992, 0.03636, 0.03077, 0.03636, 0.03077, 1.00273, 0.57637, 0.33431,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:24.809059-04:00,2020-06-15 00:31:24.821040-04:00,0 days 00:00:00.011981000
Version 1.0,lin_reg,201604-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 1.00901, 0.45612, 0.33368,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.130213-04:00,2020-06-15 00:31:25.178084-04:00,0 days 00:00:00.047871000
Version 1.0,lin_reg,201607-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 1.00901, 0.45612, 0.33368,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.180084-04:00,2020-06-15 00:31:25.194023-04:00,0 days 00:00:00.013939000
Version 1.0,rand_forest,201604-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.90987, 0.56905, 0.30925,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.194023-04:00,2020-06-15 00:31:25.207995-04:00,0 days 00:00:00.013972000
Version 1.0,rand_forest,201607-201701,201607,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.90987, 0.56905, 0.30925,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.208983-04:00,2020-06-15 00:31:25.223963-04:00,0 days 00:00:00.014980000
Version 1.0,xg_boost,201604-201701,201607,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 0.98305, 0.36701, 0.33291,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.224957-04:00,2020-06-15 00:31:25.238912-04:00,0 days 00:00:00.013955000
Version 1.0,xg_boost,201607-201701,201607,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 0.98305, 0.36701, 0.33291,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.239900-04:00,2020-06-15 00:31:25.251897-04:00,0 days 00:00:00.011997000
Version 1.0,sgmm,201604-201701,201607,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.88649, 0.55340, 0.29871,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.252875-04:00,2020-06-15 00:31:25.264857-04:00,0 days 00:00:00.011982000
Version 1.0,sgmm,201607-201701,201607,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.88649, 0.55340, 0.29871,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.265841-04:00,2020-06-15 00:31:25.276805-04:00,0 days 00:00:00.010964000
Version 1.0,lin_reg,201605-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.93363, 0.62279, 0.30957,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.600947-04:00,2020-06-15 00:31:25.653794-04:00,0 days 00:00:00.052847000
Version 1.0,lin_reg,201608-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.93363, 0.62279, 0.30957,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.657783-04:00,2020-06-15 00:31:25.675750-04:00,0 days 00:00:00.017967000
Version 1.0,rand_forest,201605-201702,201608,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.88498, 0.48129, 0.30083,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.676759-04:00,2020-06-15 00:31:25.692712-04:00,0 days 00:00:00.015953000
Version 1.0,rand_forest,201608-201702,201608,496,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000,441.00000,49.00000, 5.00000, 1.00000,431.00000,59.00000, 5.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.16667, 0.16667, 0.16667, 0.16667, 0.89113, 0.87097, 0.89113, 0.87097, 0.53333, 0.52313, 0.53333, 0.52313, 0.03571, 0.03030, 0.03571, 0.03030, 0.88498, 0.48129, 0.30083,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.693680-04:00,2020-06-15 00:31:25.707642-04:00,0 days 00:00:00.013962000
Version 1.0,xg_boost,201605-201702,201608,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 1.06175, 0.44626, 0.35622,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.708653-04:00,2020-06-15 00:31:25.723599-04:00,0 days 00:00:00.014946000
Version 1.0,xg_boost,201608-201702,201608,496,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000,440.00000,50.00000, 6.00000, 0.00000,430.00000,60.00000, 6.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.88710, 0.86694, 0.88710, 0.86694, 0.44898, 0.43878, 0.44898, 0.43878, 0.00000, 0.00000, 0.00000, 0.00000, 1.06175, 0.44626, 0.35622,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.724603-04:00,2020-06-15 00:31:25.739556-04:00,0 days 00:00:00.014953000
Version 1.0,sgmm,201605-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.99843, 0.58435, 0.33099,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.739556-04:00,2020-06-15 00:31:25.755514-04:00,0 days 00:00:00.015958000
Version 1.0,sgmm,201608-201702,201608,496,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000,442.00000,48.00000, 4.00000, 2.00000,432.00000,58.00000, 4.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.33333, 0.33333, 0.33333, 0.33333, 0.89516, 0.87500, 0.89516, 0.87500, 0.61769, 0.60748, 0.61769, 0.60748, 0.07143, 0.06061, 0.07143, 0.06061, 0.99843, 0.58435, 0.33099,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:25.756510-04:00,2020-06-15 00:31:25.772468-04:00,0 days 00:00:00.015958000
Version 1.0,lin_reg,201606-201703,201609,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 1.02902, 0.60828, 0.34567,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.184893-04:00,2020-06-15 00:31:26.260682-04:00,0 days 00:00:00.075789000
Version 1.0,lin_reg,201609-201703,201609,494,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000,442.00000,49.00000, 2.00000, 1.00000,432.00000,59.00000, 2.00000, 1.00000, 0.02000, 0.01667, 0.02000, 0.01667, 0.33333, 0.33333, 0.33333, 0.33333, 0.89676, 0.87652, 0.89676, 0.87652, 0.61677, 0.60659, 0.61677, 0.60659, 0.03774, 0.03175, 0.03774, 0.03175, 1.02902, 0.60828, 0.34567,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.263674-04:00,2020-06-15 00:31:26.284619-04:00,0 days 00:00:00.020945000
Version 1.0,rand_forest,201606-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.07645, 0.47115, 0.35639,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.286614-04:00,2020-06-15 00:31:26.307558-04:00,0 days 00:00:00.020944000
Version 1.0,rand_forest,201609-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.07645, 0.47115, 0.35639,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.308554-04:00,2020-06-15 00:31:26.327517-04:00,0 days 00:00:00.018963000
Version 1.0,xg_boost,201606-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.00953, 0.58045, 0.33704,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.328501-04:00,2020-06-15 00:31:26.348445-04:00,0 days 00:00:00.019944000
Version 1.0,xg_boost,201609-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.00953, 0.58045, 0.33704,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.349498-04:00,2020-06-15 00:31:26.368391-04:00,0 days 00:00:00.018893000
Version 1.0,sgmm,201606-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.10819, 0.20978, 0.37421,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.369391-04:00,2020-06-15 00:31:26.388339-04:00,0 days 00:00:00.018948000
Version 1.0,sgmm,201609-201703,201609,494,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000,441.00000,50.00000, 3.00000, 0.00000,431.00000,60.00000, 3.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.89271, 0.87247, 0.89271, 0.87247, 0.44908, 0.43890, 0.44908, 0.43890, 0.00000, 0.00000, 0.00000, 0.00000, 1.10819, 0.20978, 0.37421,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.389337-04:00,2020-06-15 00:31:26.409283-04:00,0 days 00:00:00.019946000
Version 1.0,lin_reg,201607-201704,201610,493,440.00000,48.00000, 3.00000, 2.00000,430.00000,58.00000, 3.00000, 2.00000,440.00000,48.00000, 3.00000, 2.00000,430.00000,58.00000, 3.00000, 2.00000, 0.04000, 0.03333, 0.04000, 0.03333, 0.40000, 0.40000, 0.40000, 0.40000, 0.89655, 0.87627, 0.89655, 0.87627, 0.65082, 0.64057, 0.65082, 0.64057, 0.07273, 0.06154, 0.07273, 0.06154, 0.91864, 0.75984, 0.31182,./data/simulated_prediction_data/predictions.csv,./data/simulated_prediction_data/referrals.csv,./results/results.csv,2020-06-15 00:31:26.791255-04:00,2020-06-15 00:31:26.844112-04:00,0 days 00:00:00.052857000
